rank,company,revenue ($ millions),profit ($ millions)
268,Universal Health Services,11278.90,752.3
269,NRG Energy,11275.00,-2153.00
270,EOG Resources,11208.30,2582.60
271,Sempra Energy,11207.00,256
272,Toys “R” Us,11146.00,-612
273,Group 1 Automotive,11123.70,213.4
274,Entergy,11074.50,411.6
275,Molson Coors Brewing,11002.80,1414.20
276,L3 Technologies,11002.00,677
277,Ball,10983.00,374
278,AutoZone,10888.70,1280.90
279,Murphy USA,10853.40,245.3
280,MGM Resorts International,10773.90,1960.30
281,Office Depot,10752.00,181
282,Huntsman,10592.00,636
283,Baxter International,10561.00,717
284,Norfolk Southern,10551.00,5404.00
285,salesforce.com,10480.00,127.5
286,Laboratory Corp. of America,10441.40,1268.20
287,W.W. Grainger,10424.90,585.7
288,Qurate Retail,10404.00,2441.00
289,Autoliv,10382.60,427.1
290,Live Nation Entertainment,10337.40,-6
291,Xerox,10265.00,195
292,Leidos Holdings,10170.00,366
293,Corning,10116.00,-497
294,Lithia Motors,10086.50,245.2
295,Expedia Group,10059.80,378
296,Republic Services,10041.50,1278.40
297,Jacobs Engineering Group,10022.80,293.7
298,Sonic Automotive,9867.20,93
299,Ally Financial,9866.00,929
300,LKQ,9848.00,533.7
301,BorgWarner,9799.30,439.9
302,Fidelity National Financial,9769.00,771
303,SunTrust Banks,9741.00,2273.00
304,IQVIA Holdings,9739.00,1309.00
305,Reliance Steel & Aluminum,9721.00,613.4
306,Nvidia,9714.00,3047.00
307,Voya Financial,9660.00,-2992.00
308,CenterPoint Energy,9614.00,1792.00
309,eBay,9567.00,-1016.00
310,Eastman Chemical,9549.00,1384.00
311,American Family Insurance Group,9545.40,155.6
312,Steel Dynamics,9538.80,812.7
313,Pacific Life,9510.00,1365.00
314,Chesapeake Energy,9496.00,949
315,Mohawk Industries,9491.30,971.6
316,Quanta Services,9466.50,315
317,Advance Auto Parts,9373.80,475.5
318,Owens & Minor,9318.30,72.8
319,United Natural Foods,9274.50,130.2
320,Tenneco,9274.00,207
321,Conagra Brands,9234.80,639.3
322,GameStop,9224.60,34.7
323,Hormel Foods,9167.50,846.7
324,Hilton Worldwide Holdings,9140.00,1259.00
325,Frontier Communications,9128.00,-1804.00
326,Fidelity National Information Services,9123.00,1319.00
327,Public Service Enterprise Group,9084.00,1574.00
328,Boston Scientific,9048.00,104
329,O’Reilly Automotive,8977.70,1133.80
330,Charles Schwab,8960.00,2354.00
331,Global Partners,8920.60,58.8
332,PVH,8914.80,537.8
333,Avis Budget Group,8848.00,361
334,Targa Resources,8814.90,54
335,Hertz Global Holdings,8803.00,327
336,Calpine,8752.00,-339
337,Mutual of Omaha Insurance,8731.90,862.6
338,Crown Holdings,8698.00,323
339,Peter Kiewit Sons’,8678.00,371
340,Dick’s Sporting Goods,8590.50,323.4
341,PulteGroup,8573.30,447.2
342,Navistar International,8570.00,30
343,Thrivent Financial for Lutherans,8527.90,558.4
344,DCP Midstream,8462.00,229
345,Air Products & Chemicals,8442.40,3000.40
346,Veritiv,8364.70,-13.3
347,AGCO,8306.50,186.4
348,Genworth Financial,8295.00,817
349,Univar,8253.70,119.8
350,News Corp.,8139.00,-738
351,SpartanNash,8128.10,-52.8
352,Westlake Chemical,8041.00,1304.00
353,Williams,8031.00,2174.00
354,Lam Research,8013.60,1697.80
355,Alaska Air Group,7933.00,1034.00
356,Jones Lang LaSalle,7932.40,254.2
357,Anixter International,7927.40,109
358,Campbell Soup,7890.00,887
359,Interpublic Group,7882.40,579
360,Dover,7830.40,811.7
361,Zimmer Biomet Holdings,7824.10,1813.80
362,Dean Foods,7795.00,61.6
363,Foot Locker,7782.00,284
364,Eversource Energy,7752.00,988
365,Alliance Data Systems,7719.40,788.7
366,Fifth Third Bancorp,7713.00,2194.00
367,Quest Diagnostics,7709.00,772
368,EMCOR Group,7687.90,227.2
369,W.R. Berkley,7684.80,549.1
370,WESCO International,7679.00,163.5
371,Coty,7650.30,-422.2
372,WEC Energy Group,7648.50,1203.70
373,Masco,7644.00,533
374,DXC Technology,7607.00,-123
375,Auto-Owners Insurance,7603.70,645.7
376,Jones Financial (Edward Jones),7597.00,872
377,Liberty Media,7594.00,1354.00
378,Erie Insurance Group,7535.10,857.5
379,Hershey,7515.40,783
380,PPL,7447.00,1128.00
381,Huntington Ingalls Industries,7441.00,479
382,Mosaic,7409.40,-107.2
383,J.M. Smucker,7392.30,592.3
384,Delek US Holdings,7349.50,288.8
385,Newmont Mining,7348.00,-98
386,Constellation Brands,7331.50,1535.10
387,Ryder System,7329.60,790.6
388,National Oilwell Varco,7304.00,-237
389,Adobe Systems,7301.50,1694.00
390,LifePoint Health,7263.10,102.4
391,Tractor Supply,7256.40,422.6
392,Thor Industries,7247.00,374.3
393,Dana,7209.00,111
394,Weyerhaeuser,7196.00,582
395,J.B. Hunt Transport Services,7189.60,686.3
396,Darden Restaurants,7170.20,479.1
397,Yum China Holdings,7144.00,403
398,Blackstone Group,7119.10,1470.80
399,Berry Global Group,7095.00,340
400,Builders FirstSource,7034.20,38.8
401,Activision Blizzard,7017.00,273
402,JetBlue Airways,7015.00,1147.00
403,Amphenol,7011.30,650.5
404,A-Mark Precious Metals,6989.60,7.1
405,Spirit AeroSystems Holdings,6983.00,354.9
406,R.R. Donnelley & Sons,6939.60,-34.4
407,Harris,6939.00,553
408,Expeditors Intl. of Washington,6920.90,489.3
409,Discovery,6873.00,-337
410,Owens-Illinois,6869.00,180
411,Sanmina,6868.60,138.8
412,KeyCorp,6868.00,1296.00
413,American Financial Group,6865.00,475
414,Oshkosh,6829.60,285.6
415,Rockwell Collins,6822.00,705
416,Kindred Healthcare,6767.60,-698.4
417,Insight Enterprises,6703.60,90.7
418,Dr Pepper Snapple Group,6690.00,1076.00
419,American Tower,6663.90,1238.90
420,Fortive,6656.00,1044.50
421,Ralph Lauren,6652.80,-99.3
422,Spectrum Brands Holdings,6650.00,106
423,Ascena Retail Group,6649.80,-1067.30
424,United Rentals,6641.00,1346.00
425,Casey’s General Stores,6640.60,177.5
426,Graybar Electric,6631.20,71.6
427,Avery Dennison,6613.80,281.8
428,MasTec,6607.00,347.2
429,CMS Energy,6583.00,460
430,HD Supply Holdings,6534.00,970
431,Raymond James Financial,6524.90,636.2
432,NCR,6516.00,232
433,Hanesbrands,6478.30,61.9
434,Asbury Automotive Group,6456.50,139.1
435,Citizens Financial Group,6454.00,1652.00
436,Packaging Corp. of America,6444.90,668.6
437,Alleghany,6424.70,90.1
438,Apache,6423.00,1304.00
439,Dillard’s,6422.70,221.3
440,Assurant,6415.00,519.6
441,Franklin Resources,6392.20,1696.70
442,Owens Corning,6384.00,289
443,Motorola Solutions,6380.00,-155
444,NVR,6322.30,537.5
445,Rockwell Automation,6311.30,825.7
446,TreeHouse Foods,6307.10,-286.2
447,Wynn Resorts,6306.40,747.2
448,Olin,6268.40,549.5
449,American Axle & Manufacturing,6266.00,337.1
450,Old Republic International,6263.10,560.5
451,Chemours,6183.00,746
452,iHeartMedia,6178.20,-704.4
453,Ameren,6177.00,523
454,Arthur J. Gallagher,6159.60,463.1
455,Celanese,6140.00,843
456,Sealed Air,6130.60,814.9
457,UGI,6120.70,436.6
458,Realogy Holdings,6114.00,431
459,Burlington Stores,6110.00,384.9
460,Regions Financial,6093.00,1263.00
461,AK Steel Holding,6080.50,6.2
462,Securian Financial Group,6066.50,418.9
463,S&P Global,6063.00,1496.00
464,Markel,6061.70,395.3
465,TravelCenters of America,6051.60,9.3
466,Conduent,6022.00,181
467,M&T Bank Corp.,6018.90,1408.30
468,Clorox,5973.00,701
469,AmTrust Financial Services,5958.90,-348.9
470,KKR,5930.00,1018.30
471,Ulta Beauty,5884.50,555.2
472,Yum Brands,5878.00,1340.00
473,Regeneron Pharmaceuticals,5872.20,1198.50
474,Windstream Holdings,5852.90,-2116.60
475,Magellan Health,5838.60,110.2
476,Western & Southern Financial,5836.30,310.4
477,Intercontinental Exchange,5834.00,2514.00
478,Ingredion,5832.00,519
479,Wyndham Destinations,5821.00,871
480,Toll Brothers,5815.10,535.5
481,Seaboard,5809.00,247
482,Booz Allen Hamilton,5804.30,252.5
483,First American Financial,5772.40,423
484,Cincinnati Financial,5732.40,1045.00
485,Avon Products,5715.60,22
486,Northern Trust,5715.50,1199.00
487,Fiserv,5696.00,1246.00
488,Harley-Davidson,5647.20,521.8
489,Cheniere Energy,5601.00,-393
490,Patterson,5593.10,170.9
491,Peabody Energy,5578.80,
492,ON Semiconductor,5543.10,810.7
493,Simon Property Group,5538.60,1948.00
494,Western Union,5524.30,-557.1
495,NetApp,5519.00,509
496,Polaris Industries,5504.80,172.5
497,Pioneer Natural Resources,5455.00,833
498,ABM Industries,5453.60,3.8
499,Vistra Energy,5430.00,-254
500,Cintas,5428.90,480.7
