rank,company,revenue ($ millions),profit ($ millions)
216,Parker Hannifin,12345.9,1049.1
217,Marriott International,12317.0,198.0
218,Smithfield Foods,12202.7,521.0
219,Coventry Health Care,12186.7,543.1
220,Sara Lee,12103.0,1287.0
221,Health Net,11901.0,72.1
222,Penske Automotive Group,11869.5,176.9
223,Icahn Enterprises,11855.0,750.0
224,Monsanto,11822.0,1607.0
225,Thermo Fisher Scientific,11780.2,1329.9
226,CSX,11743.0,1822.0
227,Starbucks,11700.4,1245.7
228,eBay,11651.7,3229.4
229,Chesapeake Energy,11635.0,1742.0
230,Liberty Interactive,11624.0,912.0
231,Marsh & McLennan,11526.0,993.0
232,Devon Energy,11497.0,4704.0
233,Office Depot,11489.5,95.7
234,Avon Products,11291.6,513.6
235,Aon,11287.0,979.0
236,Textron,11275.0,242.0
237,Huntsman,11259.0,247.0
238,Praxair,11252.0,1672.0
239,Entergy,11229.1,1346.4
240,Public Service Enterprise Group,11191.0,1503.0
241,Norfolk Southern,11172.0,1916.0
242,Nordstrom,10877.0,683.0
243,First Data,10713.6,-516.1
244,H.J. Heinz,10706.6,989.5
245,SAIC,10657.0,59.0
246,Xcel Energy,10654.8,841.2
247,Lincoln National,10635.6,293.8
248,Ameriprise Financial,10621.0,1076.0
249,R.R. Donnelley & Sons,10611.0,-122.6
250,Guardian Life Ins. Co. of America,10571.3,209.9
251,Applied Materials,10517.0,1926.0
252,Stanley Black & Decker,10437.6,674.6
253,Synnex,10409.8,150.3
254,Jacobs Engineering Group,10381.7,331.0
255,Peter Kiewit Sons',10381.0,573.0
256,Limited Brands,10364.0,850.1
257,Newmont Mining,10358.0,366.0
258,Genworth Financial,10344.0,122.0
259,C.H. Robinson Worldwide,10336.3,431.6
260,Unum Group,10278.0,235.4
261,Liberty Global,10246.5,-772.7
262,State Street Corp.,10207.0,1920.0
263,EOG Resources,10126.1,1091.1
264,Whole Foods Market,10107.8,342.6
265,Air Products & Chemicals,10082.0,1224.2
266,Sempra Energy,10036.0,1357.0
267,BB&T Corp.,9998.0,1289.0
268,Mosaic,9937.8,2514.6
269,Automatic Data Processing,9879.5,1254.2
270,CDW,9602.4,17.1
271,SunTrust Banks,9602.0,647.0
272,Tenet Healthcare,9601.0,82.0
273,GameStop,9550.5,339.9
274,Motorola Solutions,9549.0,1158.0
275,URS,9545.0,-465.8
276,Western Digital,9526.0,726.0
277,VF,9459.2,888.1
278,Las Vegas Sands,9410.7,1560.1
279,CarMax,9402.2,380.9
280,KBR,9261.0,480.0
281,Visa,9188.0,3650.0
282,Enbridge Energy Partners,9109.8,624.0
283,BlackRock,9081.0,2337.0
284,NRG Energy,9079.0,197.0
285,Western Refining,9071.0,132.7
286,Progress Energy,8907.0,575.0
287,DTE Energy,8897.0,711.0
288,Caesars Entertainment,8834.5,-687.6
289,Reinsurance Group of America,8829.5,599.6
290,Est�e Lauder,8810.0,700.8
291,Micron Technology,8788.0,167.0
292,AGCO,8773.2,583.3
293,Sherwin-Williams,8765.7,441.9
294,Bed Bath & Beyond,8758.5,791.3
295,Principal Financial,8709.6,715.0
296,Crown Holdings,8644.0,282.0
297,Ball,8630.9,444.0
298,Owens & Minor,8627.9,115.2
299,Ross Stores,8608.3,657.2
300,Discover Financial Services,8550.3,2226.7
301,Family Dollar Stores,8547.8,388.4
302,Reynolds American,8541.0,1406.0
303,Henry Schein,8530.2,367.7
304,Dover,8501.9,895.2
305,CenterPoint Energy,8450.0,1357.0
306,Gilead Sciences,8385.4,2803.6
307,Ashland,8370.0,414.0
308,Stryker,8307.0,1345.0
309,Hertz Global Holdings,8298.4,176.2
310,Assurant,8272.8,545.8
311,Kinder Morgan,8264.9,594.4
312,Energy Transfer Equity,8240.7,309.8
313,Autoliv,8232.4,623.4
314,Republic Services,8192.9,589.2
315,Reliance Steel & Aluminum,8134.7,343.8
316,Peabody Energy,8096.0,957.7
317,Great Atlantic & Pacific Tea,8078.5,-598.6
318,W.W. Grainger,8078.2,658.4
319,Goodrich,8074.9,810.4
320,AutoZone,8073.0,849.0
321,Visteon,8047.0,80.0
322,AECOM Technology,8037.4,275.8
323,Steel Dynamics,7997.5,278.1
324,Coca-Cola Enterprises,7939.0,749.0
325,Williams,7930.0,376.0
326,Commercial Metals,7919.8,-129.6
327,Hormel Foods,7895.1,474.2
328,Corning,7890.0,2805.0
329,TravelCenters of America,7888.9,23.6
330,Sonic Automotive,7871.3,76.3
331,MGM Resorts International,7849.3,3114.6
332,Thrivent Financial for Lutherans,7842.8,454.6
333,Becton Dickinson,7832.1,1271.0
334,Campbell Soup,7719.0,805.0
335,Boston Scientific,7622.0,441.0
336,Dana Holding,7592.0,219.0
337,Oshkosh,7584.7,273.4
338,Masco,7560.0,-575.0
339,Universal Health Services,7534.1,398.2
340,Ameren,7531.0,519.0
341,Quest Diagnostics,7510.5,470.6
342,Darden Restaurants,7500.2,476.3
343,Regions Financial,7427.0,-215.0
344,Broadcom,7389.0,927.0
345,Owens-Illinois,7358.0,-510.0
346,Eastman Chemical,7283.0,696.0
347,Pantry,7271.8,9.8
348,Cablevision Systems,7252.3,291.9
349,Dole Food,7223.8,38.4
350,Tenneco,7205.0,157.0
351,Charter Communications,7204.0,-369.0
352,Spectrum Group International,7203.4,3.8
353,Franklin Resources,7140.0,1923.6
354,OfficeMax,7121.2,34.9
355,BorgWarner,7114.7,550.1
356,Alpha Natural Resources,7109.2,-677.4
357,Energy Future Holdings,7040.0,-1913.0
358,Interpublic Group,7014.6,532.3
359,DaVita,6998.9,478.0
360,Barnes & Noble,6998.6,-73.9
361,Targa Resources,6994.5,30.7
362,Cameron International,6959.0,521.9
363,Winn-Dixie Stores,6929.9,-70.1
364,Calpine,6800.0,-190.0
365,Ecolab,6798.5,462.5
366,Cliffs Natural Resources,6794.3,1619.1
367,Avery Dennison,6786.7,190.1
368,Celanese,6763.0,607.0
369,NII Holdings,6719.3,198.8
370,MasterCard,6714.0,1906.0
371,Jarden,6679.9,204.7
372,Fifth Third Bancorp,6673.0,1297.0
373,Dollar Tree,6630.5,488.3
374,Weyerhaeuser,6618.0,331.0
375,Agilent Technologies,6615.0,1012.0
376,Sanmina-SCI,6602.4,68.9
377,NuStar Energy,6575.3,221.5
378,Advanced Micro Devices,6568.0,491.0
379,Terex,6504.6,45.2
380,CMS Energy,6503.0,415.0
381,AK Steel Holding,6468.0,-155.6
382,American Family Insurance Group,6400.2,295.2
383,Dillard's,6399.8,463.9
384,McGraw-Hill,6336.0,911.0
385,Amerigroup,6318.4,195.6
386,Anixter International,6270.1,188.2
387,Precision Castparts,6267.2,1013.5
388,Mattel,6266.0,768.5
389,Omnicare,6239.9,86.9
390,Corn Products International,6219.4,415.7
391,Symantec,6190.0,597.0
392,Advance Auto Parts,6170.5,394.7
393,Core-Mark Holding,6163.4,26.2
394,CC Media Holdings,6161.4,-302.1
395,Expeditors International of Washington,6150.5,385.7
396,Mylan,6129.8,536.8
397,Wesco International,6125.7,196.3
398,Cognizant Technology Solutions,6121.2,883.6
399,Consol Energy,6117.2,632.5
400,PetSmart,6113.3,290.2
401,WellCare Health Plans,6106.9,264.2
402,CF Industries Holdings,6097.9,1539.2
403,UGI,6091.3,232.9
404,Hershey,6080.8,629.0
405,Group 1 Automotive,6079.8,82.4
406,MeadWestvaco,6079.0,246.0
407,Ryder System,6050.5,169.8
408,Eastman Kodak,6022.0,-764.0
409,NiSource,6019.1,299.1
410,Rockwell Automation,6000.4,697.8
411,Mutual of Omaha Insurance,5974.1,130.0
412,Shaw Group,5937.7,-175.0
413,Harris,5924.6,588.0
414,Newell Rubbermaid,5923.4,125.2
415,Pepco Holdings,5920.0,257.0
416,CBRE Group,5912.1,239.2
417,Dr Pepper Snapple Group,5903.0,606.0
418,Avis Budget Group,5900.0,-29.0
419,PVH,5890.6,317.9
420,Pacific Life,5879.0,679.0
421,General Cable,5866.7,84.1
422,Exelis,5839.0,326.0
423,Health Management Associates,5822.1,178.7
424,O'Reilly Automotive,5788.8,507.7
425,Fidelity National Information Services,5757.4,469.6
426,SLM,5756.0,633.0
427,Seaboard,5746.9,345.8
428,Emcor Group,5731.7,130.8
429,Auto-Owners Insurance,5709.5,69.1
430,SanDisk,5662.1,987.0
431,Ralph Lauren,5660.3,567.6
432,Mohawk Industries,5642.3,173.9
433,Sealed Air,5640.9,149.1
434,Starwood Hotels & Resorts,5624.0,489.0
435,Foot Locker,5623.0,278.0
436,Domtar,5612.0,365.0
437,St. Jude Medical,5611.7,825.8
438,Spectra Energy,5602.0,1184.0
439,Booz Allen Hamilton Holding,5591.3,84.7
440,CH2M Hill,5555.2,113.3
441,Kelly Services,5551.0,63.7
442,Avaya,5547.0,-863.0
443,Laboratory Corp. of America,5542.3,519.7
444,Kindred Healthcare,5523.3,-53.5
445,Western Union,5491.4,1165.4
446,SPX,5461.9,180.6
447,NCR,5443.0,53.0
448,Allergan,5419.1,934.5
449,Rock-Tenn,5399.6,141.1
450,Live Nation Entertainment,5384.0,-83.0
451,Graybar Electric,5374.8,81.4
452,Momentive Specialty Chemicals,5352.0,118.0
453,Centene,5340.6,111.2
454,Owens Corning,5335.0,276.0
455,Catalyst Health Solutions,5329.6,67.0
456,Clorox,5326.0,557.0
457,Bemis,5322.7,184.1
458,Harley-Davidson,5311.7,599.1
459,Con-way,5290.0,88.4
460,Insight Enterprises,5287.2,100.2
461,Pitney Bowes,5278.0,617.5
462,Wynn Resorts,5269.8,613.4
463,BrightPoint,5244.4,48.8
464,Frontier Communications,5243.0,149.6
465,Gannett,5240.0,458.7
466,Dick's Sporting Goods,5211.8,263.9
467,Big Lots,5202.3,207.1
468,Allegheny Technologies,5183.0,214.3
469,Telephone & Data Systems,5180.5,200.6
470,Timken,5170.2,454.3
471,W.R. Berkley,5156.0,394.8
472,Fidelity National Financial,5153.7,369.5
473,Casey's General Stores,5140.2,94.6
474,NetApp,5122.6,673.1
475,FMC Technologies,5099.0,399.8
476,Biogen Idec,5048.6,1234.4
477,CVR Energy,5029.1,345.8
478,United Stationers,5005.5,109.0
479,Host Hotels & Resorts,5003.0,-15.0
480,SunGard Data Systems,4991.0,-149.0
481,Meritor,4990.0,63.0
482,Western & Southern Financial Group,4986.4,450.4
483,Yahoo,4984.2,1048.8
484,Vanguard Health Systems,4895.9,-10.9
485,Charles Schwab,4884.0,864.0
486,Susser Holdings,4873.8,47.5
487,YRC Worldwide,4868.8,-351.3
488,El Paso,4860.0,141.0
489,CIT Group,4855.3,26.7
490,MetroPCS Communications,4847.4,301.3
491,Alliant Techsystems,4842.3,313.2
492,Celgene,4842.1,1318.2
493,MRC Global,4832.4,29.0
494,Aleris,4826.4,161.6
495,J.M. Smucker,4825.7,479.5
496,Rockwell Collins,4825.0,634.0
497,Erie Insurance Group,4824.0,169.0
498,Nash-Finch,4807.2,35.8
499,KeyCorp,4780.0,920.0
500,Molina Healthcare,4769.9,20.8
